scene_id,acq_dt,acq_date,platform,orbit_pass,rel_orbit,abs_orbit,mode,polarizations
S1A_IW_GRDH_1SDV_20210930T102524_20210930T102554_039910_04B8F3_rtc,2021-09-30T10:25:39.484861+00:00,2021-09-30,S1A,ascending,113,39910,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211005T103337_20211005T103406_039983_04BB81_rtc,2021-10-05T10:33:52.287114+00:00,2021-10-05,S1A,ascending,11,39983,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211012T102525_20211012T102554_040085_04BF06_rtc,2021-10-12T10:25:39.589704+00:00,2021-10-12,S1A,ascending,113,40085,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211017T103337_20211017T103406_040158_04C18D_rtc,2021-10-17T10:33:52.455572+00:00,2021-10-17,S1A,ascending,11,40158,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211024T102525_20211024T102554_040260_04C522_rtc,2021-10-24T10:25:39.694548+00:00,2021-10-24,S1A,ascending,113,40260,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211029T103337_20211029T103406_040333_04C7A0_rtc,2021-10-29T10:33:52.309839+00:00,2021-10-29,S1A,ascending,11,40333,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211105T102524_20211105T102553_040435_04CB3A_rtc,2021-11-05T10:25:39.389521+00:00,2021-11-05,S1A,ascending,113,40435,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211110T103337_20211110T103406_040508_04CDC0_rtc,2021-11-10T10:33:51.997710+00:00,2021-11-10,S1A,ascending,11,40508,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211117T102524_20211117T102553_040610_04D143_rtc,2021-11-17T10:25:39.305248+00:00,2021-11-17,S1A,ascending,113,40610,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211122T103337_20211122T103406_040683_04D3C4_rtc,2021-11-22T10:33:51.835172+00:00,2021-11-22,S1A,ascending,11,40683,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211129T102524_20211129T102553_040785_04D755_rtc,2021-11-29T10:25:38.785193+00:00,2021-11-29,S1A,ascending,113,40785,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211204T103336_20211204T103405_040858_04D9E1_rtc,2021-12-04T10:33:51.267538+00:00,2021-12-04,S1A,ascending,11,40858,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211211T102523_20211211T102552_040960_04DD65_rtc,2021-12-11T10:25:38.258885+00:00,2021-12-11,S1A,ascending,113,40960,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211216T103336_20211216T103405_041033_04DFD3_rtc,2021-12-16T10:33:50.855525+00:00,2021-12-16,S1A,ascending,11,41033,IW,"VH,VV"
S1B_IW_GRDH_1SDV_20211222T103303_20211222T103328_030137_03993D_rtc,2021-12-22T10:33:16.453949+00:00,2021-12-22,S1B,ascending,11,30137,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211223T102523_20211223T102552_041135_04E334_rtc,2021-12-23T10:25:37.538514+00:00,2021-12-23,S1A,ascending,113,41135,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20211228T103335_20211228T103404_041208_04E5A1_rtc,2021-12-28T10:33:50.121485+00:00,2021-12-28,S1A,ascending,11,41208,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220104T102522_20220104T102551_041310_04E925_rtc,2022-01-04T10:25:37.023721+00:00,2022-01-04,S1A,ascending,113,41310,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220109T103335_20220109T103404_041383_04EB92_rtc,2022-01-09T10:33:49.676342+00:00,2022-01-09,S1A,ascending,11,41383,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220116T102522_20220116T102551_041485_04EEDC_rtc,2022-01-16T10:25:36.619561+00:00,2022-01-16,S1A,ascending,113,41485,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220121T103334_20220121T103403_041558_04F14D_rtc,2022-01-21T10:33:48.967238+00:00,2022-01-21,S1A,ascending,11,41558,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220128T102521_20220128T102550_041660_04F4CA_rtc,2022-01-28T10:25:36.097932+00:00,2022-01-28,S1A,ascending,113,41660,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220202T103333_20220202T103402_041733_04F74C_rtc,2022-02-02T10:33:48.319441+00:00,2022-02-02,S1A,ascending,11,41733,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220209T102521_20220209T102550_041835_04FAE9_rtc,2022-02-09T10:25:35.766676+00:00,2022-02-09,S1A,ascending,113,41835,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220214T103333_20220214T103402_041908_04FD67_rtc,2022-02-14T10:33:48.430838+00:00,2022-02-14,S1A,ascending,11,41908,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220221T102521_20220221T102550_042010_0500FC_rtc,2022-02-21T10:25:35.685351+00:00,2022-02-21,S1A,ascending,113,42010,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220226T103333_20220226T103402_042083_05036E_rtc,2022-02-26T10:33:48.329444+00:00,2022-02-26,S1A,ascending,11,42083,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220305T102520_20220305T102549_042185_0506EB_rtc,2022-03-05T10:25:35.403632+00:00,2022-03-05,S1A,ascending,113,42185,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220310T103333_20220310T103402_042258_05095A_rtc,2022-03-10T10:33:48.238807+00:00,2022-03-10,S1A,ascending,11,42258,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220317T102520_20220317T102549_042360_050CD9_rtc,2022-03-17T10:25:35.426846+00:00,2022-03-17,S1A,ascending,113,42360,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220322T103334_20220322T103403_042433_050F51_rtc,2022-03-22T10:33:48.599149+00:00,2022-03-22,S1A,ascending,11,42433,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220329T102521_20220329T102550_042535_0512CB_rtc,2022-03-29T10:25:35.882203+00:00,2022-03-29,S1A,ascending,113,42535,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220403T103334_20220403T103403_042608_051543_rtc,2022-04-03T10:33:48.834391+00:00,2022-04-03,S1A,ascending,11,42608,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220410T102521_20220410T102550_042710_0518B4_rtc,2022-04-10T10:25:36.133433+00:00,2022-04-10,S1A,ascending,113,42710,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220415T103334_20220415T103403_042783_051B28_rtc,2022-04-15T10:33:48.955302+00:00,2022-04-15,S1A,ascending,11,42783,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220422T102522_20220422T102551_042885_051E8A_rtc,2022-04-22T10:25:36.775260+00:00,2022-04-22,S1A,ascending,113,42885,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220427T103335_20220427T103404_042958_0520E6_rtc,2022-04-27T10:33:49.672973+00:00,2022-04-27,S1A,ascending,11,42958,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220504T102522_20220504T102551_043060_052453_rtc,2022-05-04T10:25:36.864305+00:00,2022-05-04,S1A,ascending,113,43060,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220509T103335_20220509T103404_043133_0526BC_rtc,2022-05-09T10:33:50.226990+00:00,2022-05-09,S1A,ascending,11,43133,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220516T102523_20220516T102552_043235_0529D4_rtc,2022-05-16T10:25:38.050357+00:00,2022-05-16,S1A,ascending,113,43235,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220521T103336_20220521T103405_043308_052BFB_rtc,2022-05-21T10:33:51.023743+00:00,2022-05-21,S1A,ascending,11,43308,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220528T102524_20220528T102553_043410_052F02_rtc,2022-05-28T10:25:38.829145+00:00,2022-05-28,S1A,ascending,113,43410,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220602T103337_20220602T103406_043483_05311F_rtc,2022-06-02T10:33:52.129539+00:00,2022-06-02,S1A,ascending,11,43483,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220609T102525_20220609T102554_043585_05342E_rtc,2022-06-09T10:25:39.916041+00:00,2022-06-09,S1A,ascending,113,43585,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220614T103338_20220614T103407_043658_053659_rtc,2022-06-14T10:33:52.760871+00:00,2022-06-14,S1A,ascending,11,43658,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220621T102526_20220621T102555_043760_05396F_rtc,2022-06-21T10:25:40.602816+00:00,2022-06-21,S1A,ascending,113,43760,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220626T103339_20220626T103408_043833_053B9D_rtc,2022-06-26T10:33:53.690847+00:00,2022-06-26,S1A,ascending,11,43833,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220703T102526_20220703T102555_043935_053E9F_rtc,2022-07-03T10:25:41.271298+00:00,2022-07-03,S1A,ascending,113,43935,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220708T103339_20220708T103408_044008_0540CB_rtc,2022-07-08T10:33:54.282679+00:00,2022-07-08,S1A,ascending,11,44008,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220715T102527_20220715T102556_044110_0543DB_rtc,2022-07-15T10:25:41.960113+00:00,2022-07-15,S1A,ascending,113,44110,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220720T103340_20220720T103409_044183_054610_rtc,2022-07-20T10:33:55.045615+00:00,2022-07-20,S1A,ascending,11,44183,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220727T102528_20220727T102557_044285_054914_rtc,2022-07-27T10:25:42.679969+00:00,2022-07-27,S1A,ascending,113,44285,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220801T103341_20220801T103410_044358_054B34_rtc,2022-08-01T10:33:55.842740+00:00,2022-08-01,S1A,ascending,11,44358,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220808T102529_20220808T102558_044460_054E2D_rtc,2022-08-08T10:25:43.593483+00:00,2022-08-08,S1A,ascending,113,44460,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220813T103342_20220813T103411_044533_055092_rtc,2022-08-13T10:33:56.575077+00:00,2022-08-13,S1A,ascending,11,44533,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220820T102529_20220820T102558_044635_055407_rtc,2022-08-20T10:25:44.216652+00:00,2022-08-20,S1A,ascending,113,44635,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220825T103342_20220825T103411_044708_055677_rtc,2022-08-25T10:33:56.961519+00:00,2022-08-25,S1A,ascending,11,44708,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220901T102530_20220901T102559_044810_0559EE_rtc,2022-09-01T10:25:44.887082+00:00,2022-09-01,S1A,ascending,113,44810,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220906T103343_20220906T103412_044883_055C68_rtc,2022-09-06T10:33:57.950950+00:00,2022-09-06,S1A,ascending,11,44883,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220913T102530_20220913T102559_044985_055FCD_rtc,2022-09-13T10:25:45.351264+00:00,2022-09-13,S1A,ascending,113,44985,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220918T103343_20220918T103412_045058_056244_rtc,2022-09-18T10:33:57.681508+00:00,2022-09-18,S1A,ascending,11,45058,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220925T102530_20220925T102559_045160_0565B6_rtc,2022-09-25T10:25:45.087010+00:00,2022-09-25,S1A,ascending,113,45160,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20220930T103343_20220930T103412_045233_056820_rtc,2022-09-30T10:33:58.344702+00:00,2022-09-30,S1A,ascending,11,45233,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221007T102531_20221007T102600_045335_056B8F_rtc,2022-10-07T10:25:45.511286+00:00,2022-10-07,S1A,ascending,113,45335,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221012T103343_20221012T103412_045408_056E08_rtc,2022-10-12T10:33:58.147712+00:00,2022-10-12,S1A,ascending,11,45408,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221024T103343_20221024T103412_045583_057334_rtc,2022-10-24T10:33:58.446411+00:00,2022-10-24,S1A,ascending,11,45583,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221031T102530_20221031T102559_045685_0576AC_rtc,2022-10-31T10:25:45.489915+00:00,2022-10-31,S1A,ascending,113,45685,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221105T103343_20221105T103412_045758_05791B_rtc,2022-11-05T10:33:58.000684+00:00,2022-11-05,S1A,ascending,11,45758,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221112T102530_20221112T102559_045860_057C92_rtc,2022-11-12T10:25:45.112313+00:00,2022-11-12,S1A,ascending,113,45860,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221117T103343_20221117T103412_045933_057F00_rtc,2022-11-17T10:33:57.748647+00:00,2022-11-17,S1A,ascending,11,45933,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221124T102530_20221124T102559_046035_058278_rtc,2022-11-24T10:25:45.383419+00:00,2022-11-24,S1A,ascending,113,46035,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221129T103342_20221129T103411_046108_0584F3_rtc,2022-11-29T10:33:57.478090+00:00,2022-11-29,S1A,ascending,11,46108,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221206T102530_20221206T102559_046210_058873_rtc,2022-12-06T10:25:44.614470+00:00,2022-12-06,S1A,ascending,113,46210,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221211T103342_20221211T103411_046283_058AEC_rtc,2022-12-11T10:33:57.011649+00:00,2022-12-11,S1A,ascending,11,46283,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221218T102529_20221218T102558_046385_058E71_rtc,2022-12-18T10:25:43.774506+00:00,2022-12-18,S1A,ascending,113,46385,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221223T103341_20221223T103410_046458_0590E5_rtc,2022-12-23T10:33:56.177683+00:00,2022-12-23,S1A,ascending,11,46458,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20221230T102528_20221230T102557_046560_059456_rtc,2022-12-30T10:25:43.228680+00:00,2022-12-30,S1A,ascending,113,46560,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230104T103341_20230104T103410_046633_0596D6_rtc,2023-01-04T10:33:55.594471+00:00,2023-01-04,S1A,ascending,11,46633,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230111T102527_20230111T102556_046735_059A40_rtc,2023-01-11T10:25:42.133293+00:00,2023-01-11,S1A,ascending,113,46735,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230116T103340_20230116T103409_046808_059CB7_rtc,2023-01-16T10:33:54.858970+00:00,2023-01-16,S1A,ascending,11,46808,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230123T102527_20230123T102556_046910_05A028_rtc,2023-01-23T10:25:42.273092+00:00,2023-01-23,S1A,ascending,113,46910,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230128T103340_20230128T103409_046983_05A29F_rtc,2023-01-28T10:33:54.932284+00:00,2023-01-28,S1A,ascending,11,46983,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230204T102527_20230204T102556_047085_05A5FD_rtc,2023-02-04T10:25:41.809907+00:00,2023-02-04,S1A,ascending,113,47085,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230209T103339_20230209T103408_047158_05A875_rtc,2023-02-09T10:33:53.885982+00:00,2023-02-09,S1A,ascending,11,47158,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230216T102526_20230216T102555_047260_05ABE1_rtc,2023-02-16T10:25:41.142448+00:00,2023-02-16,S1A,ascending,113,47260,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230221T103339_20230221T103408_047333_05AE6A_rtc,2023-02-21T10:33:53.750077+00:00,2023-02-21,S1A,ascending,11,47333,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230228T102527_20230228T102556_047435_05B1D5_rtc,2023-02-28T10:25:41.529395+00:00,2023-02-28,S1A,ascending,113,47435,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230305T103339_20230305T103408_047508_05B454_rtc,2023-03-05T10:33:54.222599+00:00,2023-03-05,S1A,ascending,11,47508,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230312T102526_20230312T102555_047610_05B7BE_rtc,2023-03-12T10:25:41.312956+00:00,2023-03-12,S1A,ascending,113,47610,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230317T103339_20230317T103408_047683_05BA3E_rtc,2023-03-17T10:33:53.828606+00:00,2023-03-17,S1A,ascending,11,47683,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230324T102527_20230324T102556_047785_05BDA4_rtc,2023-03-24T10:25:41.521203+00:00,2023-03-24,S1A,ascending,113,47785,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230405T102527_20230405T102556_047960_05C38B_rtc,2023-04-05T10:25:41.608358+00:00,2023-04-05,S1A,ascending,113,47960,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230410T103340_20230410T103409_048033_05C60D_rtc,2023-04-10T10:33:54.894715+00:00,2023-04-10,S1A,ascending,11,48033,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230417T102527_20230417T102556_048135_05C976_rtc,2023-04-17T10:25:42.145622+00:00,2023-04-17,S1A,ascending,113,48135,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230422T103340_20230422T103409_048208_05CBE6_rtc,2023-04-22T10:33:54.936470+00:00,2023-04-22,S1A,ascending,11,48208,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230429T102528_20230429T102557_048310_05CF56_rtc,2023-04-29T10:25:42.816335+00:00,2023-04-29,S1A,ascending,113,48310,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230504T103341_20230504T103410_048383_05D1C5_rtc,2023-05-04T10:33:55.602702+00:00,2023-05-04,S1A,ascending,11,48383,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230511T102528_20230511T102557_048485_05D508_rtc,2023-05-11T10:25:43.166421+00:00,2023-05-11,S1A,ascending,113,48485,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230523T102529_20230523T102558_048660_05DA38_rtc,2023-05-23T10:25:43.907123+00:00,2023-05-23,S1A,ascending,113,48660,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230604T102529_20230604T102558_048835_05DF6C_rtc,2023-06-04T10:25:44.471596+00:00,2023-06-04,S1A,ascending,113,48835,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230609T103342_20230609T103411_048908_05E1A9_rtc,2023-06-09T10:33:57.250421+00:00,2023-06-09,S1A,ascending,11,48908,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230616T102530_20230616T102559_049010_05E4C1_rtc,2023-06-16T10:25:45.261686+00:00,2023-06-16,S1A,ascending,113,49010,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230621T103343_20230621T103412_049083_05E700_rtc,2023-06-21T10:33:57.896688+00:00,2023-06-21,S1A,ascending,11,49083,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230628T102530_20230628T102559_049185_05EA14_rtc,2023-06-28T10:25:45.329831+00:00,2023-06-28,S1A,ascending,113,49185,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230703T103344_20230703T103413_049258_05EC51_rtc,2023-07-03T10:33:58.860668+00:00,2023-07-03,S1A,ascending,11,49258,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230710T102532_20230710T102601_049360_05EF7C_rtc,2023-07-10T10:25:46.811533+00:00,2023-07-10,S1A,ascending,113,49360,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230715T103345_20230715T103414_049433_05F1BD_rtc,2023-07-15T10:33:59.853690+00:00,2023-07-15,S1A,ascending,11,49433,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230722T102532_20230722T102601_049535_05F4D0_rtc,2023-07-22T10:25:47.463654+00:00,2023-07-22,S1A,ascending,113,49535,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230727T103345_20230727T103415_049608_05F71D_rtc,2023-07-27T10:34:00.734081+00:00,2023-07-27,S1A,ascending,11,49608,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230803T102533_20230803T102602_049710_05FA38_rtc,2023-08-03T10:25:48.159618+00:00,2023-08-03,S1A,ascending,113,49710,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230808T103346_20230808T103415_049783_05FC90_rtc,2023-08-08T10:34:00.676012+00:00,2023-08-08,S1A,ascending,11,49783,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230815T102534_20230815T102603_049885_060006_rtc,2023-08-15T10:25:48.629647+00:00,2023-08-15,S1A,ascending,113,49885,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230820T103347_20230820T103416_049958_060290_rtc,2023-08-20T10:34:01.893646+00:00,2023-08-20,S1A,ascending,11,49958,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230827T102534_20230827T102604_050060_060605_rtc,2023-08-27T10:25:49.508909+00:00,2023-08-27,S1A,ascending,113,50060,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230901T103347_20230901T103416_050133_060890_rtc,2023-09-01T10:34:02.443255+00:00,2023-09-01,S1A,ascending,11,50133,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230908T102535_20230908T102604_050235_060BF7_rtc,2023-09-08T10:25:50.013308+00:00,2023-09-08,S1A,ascending,113,50235,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230913T103348_20230913T103417_050308_060E89_rtc,2023-09-13T10:34:02.808371+00:00,2023-09-13,S1A,ascending,11,50308,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230920T102535_20230920T102604_050410_0611EE_rtc,2023-09-20T10:25:50.299272+00:00,2023-09-20,S1A,ascending,113,50410,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20230925T103348_20230925T103417_050483_06147C_rtc,2023-09-25T10:34:03.406938+00:00,2023-09-25,S1A,ascending,11,50483,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231002T102536_20231002T102605_050585_0617F0_rtc,2023-10-02T10:25:50.688023+00:00,2023-10-02,S1A,ascending,113,50585,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231007T103348_20231007T103417_050658_061A7B_rtc,2023-10-07T10:34:03.318022+00:00,2023-10-07,S1A,ascending,11,50658,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231014T102536_20231014T102605_050760_061DF1_rtc,2023-10-14T10:25:50.552710+00:00,2023-10-14,S1A,ascending,113,50760,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231019T103348_20231019T103417_050833_062076_rtc,2023-10-19T10:34:03.389754+00:00,2023-10-19,S1A,ascending,11,50833,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231026T102535_20231026T102605_050935_0623E3_rtc,2023-10-26T10:25:50.499100+00:00,2023-10-26,S1A,ascending,113,50935,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231107T102535_20231107T102604_051110_0629E7_rtc,2023-11-07T10:25:50.031562+00:00,2023-11-07,S1A,ascending,113,51110,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231112T103348_20231112T103417_051183_062C78_rtc,2023-11-12T10:34:02.868671+00:00,2023-11-12,S1A,ascending,11,51183,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231119T102535_20231119T102604_051285_062FF6_rtc,2023-11-19T10:25:50.084410+00:00,2023-11-19,S1A,ascending,113,51285,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231124T103347_20231124T103416_051358_063282_rtc,2023-11-24T10:34:02.133143+00:00,2023-11-24,S1A,ascending,11,51358,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231206T103347_20231206T103416_051533_063884_rtc,2023-12-06T10:34:01.985368+00:00,2023-12-06,S1A,ascending,11,51533,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231213T102534_20231213T102603_051635_063C1D_rtc,2023-12-13T10:25:49.140056+00:00,2023-12-13,S1A,ascending,113,51635,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231218T103346_20231218T103415_051708_063EA4_rtc,2023-12-18T10:34:01.326491+00:00,2023-12-18,S1A,ascending,11,51708,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231225T102533_20231225T102602_051810_064220_rtc,2023-12-25T10:25:48.162891+00:00,2023-12-25,S1A,ascending,113,51810,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20231230T103346_20231230T103415_051883_0644AC_rtc,2023-12-30T10:34:00.727363+00:00,2023-12-30,S1A,ascending,11,51883,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240106T102533_20240106T102602_051985_06481D_rtc,2024-01-06T10:25:47.763560+00:00,2024-01-06,S1A,ascending,113,51985,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240118T102532_20240118T102601_052160_064E0C_rtc,2024-01-18T10:25:46.968629+00:00,2024-01-18,S1A,ascending,113,52160,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240123T103345_20240123T103414_052233_06508B_rtc,2024-01-23T10:33:59.660678+00:00,2024-01-23,S1A,ascending,11,52233,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240130T102532_20240130T102601_052335_0653FA_rtc,2024-01-30T10:25:46.825621+00:00,2024-01-30,S1A,ascending,113,52335,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240204T103344_20240204T103413_052408_065677_rtc,2024-02-04T10:33:59.330279+00:00,2024-02-04,S1A,ascending,11,52408,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240211T102531_20240211T102600_052510_0659DE_rtc,2024-02-11T10:25:46.379972+00:00,2024-02-11,S1A,ascending,113,52510,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240216T103344_20240216T103413_052583_065C62_rtc,2024-02-16T10:33:59.094289+00:00,2024-02-16,S1A,ascending,11,52583,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240223T102531_20240223T102600_052685_065FD0_rtc,2024-02-23T10:25:46.299525+00:00,2024-02-23,S1A,ascending,113,52685,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240228T103344_20240228T103413_052758_06624F_rtc,2024-02-28T10:33:58.947875+00:00,2024-02-28,S1A,ascending,11,52758,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240306T102531_20240306T102600_052860_0665C3_rtc,2024-03-06T10:25:46.398309+00:00,2024-03-06,S1A,ascending,113,52860,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240311T103344_20240311T103413_052933_066845_rtc,2024-03-11T10:33:59.094245+00:00,2024-03-11,S1A,ascending,11,52933,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240318T102532_20240318T102601_053035_066BF7_rtc,2024-03-18T10:25:46.735001+00:00,2024-03-18,S1A,ascending,113,53035,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240323T103344_20240323T103413_053108_066ECE_rtc,2024-03-23T10:33:59.411264+00:00,2024-03-23,S1A,ascending,11,53108,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240330T102532_20240330T102601_053210_0672A0_rtc,2024-03-30T10:25:47.154074+00:00,2024-03-30,S1A,ascending,113,53210,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240404T103345_20240404T103414_053283_067573_rtc,2024-04-04T10:34:00.041089+00:00,2024-04-04,S1A,ascending,11,53283,IW,"VH,VV"
S1A_IW_GRDH_1SDV_20240411T102531_20240411T102600_053385_067984_rtc,2024-04-11T10:25:46.176521+00:00,2024-04-11,S1A,ascending,113,53385,IW,"VH,VV"
